ID,CustomerAgeinmonths,Churn1Yes0No,CHIScoreMonth0,CHIScore01,SupportCasesMonth0,SupportCases01,SPMonth0,SP01,Logins01,BlogArticles01,Views01,DaysSinceLastLogin01
1718,17.0,0.0,160.0,20.0,0.0,0.0,0.0,0.0,10.0,5.0,92.0,0.0
1719,17.0,0.0,100.0,77.0,1.0,1.0,3.0,3.0,2.0,2.0,53.0,15.0
1720,17.0,0.0,140.0,58.0,3.0,1.0,3.0,0.0,30.0,2.0,22.0,3.0
1721,15.0,0.0,105.0,5.0,1.0,0.0,3.0,0.0,34.0,0.0,191.0,3.0
1722,17.0,0.0,159.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,1426.0,0.0
1723,13.0,0.0,125.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,1.0
1724,15.0,1.0,165.0,11.0,0.0,0.0,0.0,0.0,98.0,1.0,110.0,2.0
1725,12.0,0.0,130.0,50.0,2.0,2.0,3.5,3.5,35.0,1.0,556.0,2.0
1726,16.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,15.0
1727,17.0,0.0,125.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,38.0,2.0
1728,17.0,0.0,83.0,1.0,2.0,1.0,3.0,0.0,12.0,0.0,151.0,10.0
1729,12.0,0.0,47.0,15.0,0.0,0.0,0.0,0.0,18.0,0.0,53.0,13.0
1730,16.0,0.0,178.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,891.0,1.0
1731,17.0,0.0,157.0,12.0,0.0,0.0,0.0,0.0,25.0,1.0,23.0,6.0
1732,17.0,0.0,162.0,35.0,2.0,1.0,3.0,0.0,22.0,1.0,2411.0,2.0
1733,14.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,7.0,3.0
1734,16.0,0.0,41.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,14.0
1735,4.0,0.0,60.0,48.0,0.0,0.0,0.0,0.0,13.0,2.0,233.0,5.0
1736,17.0,0.0,125.0,18.0,0.0,0.0,0.0,0.0,23.0,1.0,26.0,0.0
1737,17.0,0.0,174.0,11.0,0.0,0.0,0.0,0.0,21.0,1.0,11.0,3.0
1738,17.0,0.0,169.0,9.0,0.0,0.0,0.0,0.0,32.0,2.0,76.0,0.0
1739,17.0,0.0,111.0,21.0,0.0,0.0,0.0,0.0,18.0,1.0,20.0,4.0
1740,15.0,0.0,184.0,4.0,3.0,2.0,3.0,0.0,14.0,3.0,1139.0,1.0
1741,17.0,0.0,119.0,64.0,0.0,0.0,0.0,0.0,4.0,4.0,199.0,31.0
1742,17.0,0.0,95.0,10.0,1.0,1.0,3.0,3.0,65.0,0.0,5.0,0.0
1743,14.0,0.0,107.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0
1744,17.0,0.0,128.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,320.0,0.0
1745,17.0,0.0,118.0,38.0,3.0,3.0,3.0,3.0,11.0,1.0,146.0,15.0
1746,17.0,0.0,212.0,2.0,0.0,1.0,0.0,3.0,51.0,2.0,2420.0,2.0
1747,11.0,0.0,174.0,28.0,2.0,2.0,3.0,0.0,41.0,2.0,736.0,0.0
1748,17.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,18.0
1749,17.0,0.0,214.0,13.0,1.0,8.0,2.0,0.5,2.0,4.0,577.0,1.0
1750,16.0,0.0,128.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,50.0,6.0
1751,17.0,0.0,101.0,1.0,1.0,1.0,3.0,3.0,60.0,0.0,90.0,31.0
1752,14.0,0.0,67.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,2.0
1753,17.0,0.0,22.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0
1754,16.0,1.0,93.0,46.0,0.0,0.0,0.0,0.0,22.0,1.0,61.0,10.0
1755,16.0,1.0,132.0,71.0,0.0,0.0,0.0,0.0,1.0,1.0,1209.0,0.0
1756,13.0,0.0,131.0,11.0,0.0,1.0,0.0,3.0,3.0,1.0,60.0,5.0
1757,16.0,0.0,187.0,47.0,0.0,0.0,0.0,0.0,16.0,1.0,342.0,1.0
1758,17.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.0,0.0
1759,16.0,0.0,139.0,1.0,0.0,2.0,0.0,3.0,29.0,0.0,13.0,1.0
1760,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1761,17.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,3.0
1762,13.0,0.0,45.0,16.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0
1763,17.0,0.0,58.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,5.0
1764,16.0,1.0,205.0,2.0,0.0,2.0,0.0,3.0,37.0,3.0,1125.0,5.0
1765,17.0,0.0,50.0,46.0,0.0,1.0,0.0,3.0,1.0,0.0,12.0,4.0
1766,17.0,0.0,157.0,12.0,0.0,5.0,0.0,3.0,44.0,1.0,490.0,5.0
1767,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1768,17.0,0.0,80.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,1.0
1769,15.0,1.0,78.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,0.0
1770,17.0,0.0,163.0,11.0,0.0,0.0,0.0,0.0,39.0,5.0,574.0,0.0
1771,16.0,0.0,43.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0
1772,16.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0
1773,15.0,0.0,117.0,18.0,1.0,1.0,3.0,3.0,15.0,1.0,111.0,0.0
1774,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1775,8.0,0.0,60.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,19.0
1776,14.0,0.0,132.0,31.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0
1777,16.0,0.0,135.0,12.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,7.0
1778,17.0,0.0,104.0,48.0,0.0,2.0,0.0,3.0,20.0,1.0,320.0,2.0
1779,15.0,0.0,115.0,35.0,0.0,0.0,0.0,0.0,12.0,0.0,22.0,31.0
1780,12.0,0.0,120.0,5.0,1.0,1.0,3.0,3.0,9.0,0.0,0.0,3.0
1781,17.0,0.0,140.0,35.0,0.0,0.0,0.0,0.0,9.0,2.0,110.0,8.0
1782,17.0,1.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0
1783,12.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,31.0
1784,15.0,0.0,113.0,2.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,1.0
1785,14.0,0.0,191.0,66.0,8.0,7.0,2.8,2.8,112.0,3.0,1156.0,0.0
1786,15.0,0.0,106.0,8.0,3.0,2.0,3.0,0.0,42.0,0.0,34.0,0.0
1787,14.0,0.0,150.0,15.0,0.0,4.0,0.0,2.8,36.0,0.0,134.0,0.0
1788,17.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,750.0,0.0
1789,16.0,0.0,80.0,24.0,0.0,0.0,0.0,0.0,82.0,3.0,17.0,10.0
1790,16.0,0.0,207.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,641.0,1.0
1791,17.0,0.0,179.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,52.0,0.0
1792,17.0,0.0,171.0,30.0,0.0,0.0,0.0,0.0,20.0,6.0,1926.0,0.0
1793,16.0,0.0,170.0,11.0,0.0,3.0,0.0,3.0,14.0,0.0,7423.0,0.0
1794,16.0,0.0,48.0,5.0,0.0,2.0,0.0,2.5,22.0,0.0,109.0,1.0
1795,17.0,0.0,146.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0
1796,15.0,0.0,171.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,33.0,3.0
1797,17.0,0.0,89.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,31.0
1798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,15.0,0.0,20.0,60.0,0.0,0.0,0.0,0.0,10.0,0.0,715.0,0.0
1800,5.0,0.0,65.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,17.0,0.0,108.0,17.0,8.0,6.0,3.0,0.0,125.0,4.0,272.0,9.0
1802,17.0,0.0,35.0,36.0,0.0,1.0,0.0,3.0,6.0,1.0,15.0,62.0
1803,16.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,90.0
1804,17.0,0.0,133.0,52.0,0.0,0.0,0.0,0.0,54.0,2.0,1.0,0.0
1805,17.0,0.0,86.0,22.0,1.0,1.0,3.0,3.0,6.0,1.0,117.0,2.0
1806,17.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,1.0
1807,17.0,0.0,77.0,45.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,31.0
1808,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1809,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,31.0
1810,17.0,1.0,154.0,44.0,0.0,1.0,0.0,3.0,7.0,2.0,185.0,6.0
1811,13.0,0.0,130.0,38.0,0.0,2.0,0.0,3.0,10.0,3.0,25.0,1.0
1812,15.0,0.0,144.0,2.0,0.0,0.0,0.0,0.0,26.0,2.0,294.0,3.0
1813,3.0,0.0,25.0,25.0,1.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0
1814,17.0,0.0,60.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,25.0
1815,17.0,0.0,246.0,12.0,1.0,7.0,3.0,0.0,51.0,6.0,2112.0,0.0
1816,17.0,0.0,213.0,11.0,6.0,4.0,3.0,0.0,58.0,6.0,77.0,0.0
1817,16.0,0.0,110.0,10.0,2.0,2.0,2.5,2.5,6.0,0.0,95.0,0.0
1818,15.0,0.0,188.0,12.0,0.0,0.0,0.0,0.0,14.0,7.0,141.0,3.0
1819,35.0,0.0,169.0,26.0,1.0,1.0,3.0,3.0,46.0,1.0,193.0,0.0
1820,32.0,0.0,111.0,10.0,1.0,1.0,3.0,3.0,17.0,0.0,26.0,1.0
1821,25.0,0.0,155.0,31.0,3.0,1.0,3.0,0.3,86.0,5.0,90.0,4.0
1822,32.0,0.0,73.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,18.0
1823,32.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,7.0
1824,31.0,0.0,110.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,562.0,0.0
1825,21.0,0.0,141.0,13.0,0.0,0.0,0.0,0.0,4.0,2.0,236.0,3.0
1826,32.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3336.0,0.0
1827,32.0,0.0,159.0,45.0,0.0,0.0,0.0,0.0,21.0,1.0,66.0,0.0
1828,29.0,0.0,99.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
1829,30.0,0.0,139.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,20.0,2.0
1830,31.0,0.0,172.0,2.0,1.0,0.0,3.0,1.0,4.0,1.0,1229.0,0.0
1831,30.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1832,32.0,0.0,46.0,9.0,0.0,0.0,0.0,0.0,22.0,0.0,123.0,10.0
1833,31.0,1.0,95.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0
1834,29.0,0.0,116.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,32.0,2.0
1835,30.0,0.0,89.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,490.0,0.0
1836,32.0,0.0,215.0,15.0,0.0,0.0,0.0,0.0,65.0,1.0,2472.0,0.0
1837,24.0,0.0,40.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,19.0
1838,31.0,0.0,100.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0,4.0
1839,29.0,0.0,129.0,13.0,0.0,1.0,0.0,2.0,42.0,0.0,503.0,0.0
1840,32.0,0.0,139.0,30.0,0.0,0.0,0.0,0.0,5.0,2.0,112.0,0.0
1841,27.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,96.0,1.0
1842,31.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,200.0,0.0
1843,27.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0
1844,28.0,0.0,182.0,8.0,0.0,0.0,0.0,0.0,28.0,2.0,71.0,5.0
1845,30.0,0.0,30.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0
1846,31.0,0.0,57.0,5.0,2.0,2.0,3.0,3.0,22.0,0.0,19.0,31.0
1847,31.0,0.0,168.0,18.0,0.0,6.0,0.0,3.0,1.0,3.0,48.0,10.0
1848,31.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,31.0
1849,29.0,0.0,63.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,10.0
1850,31.0,0.0,158.0,10.0,4.0,4.0,3.0,3.0,48.0,0.0,128.0,0.0
1851,31.0,0.0,85.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,3.0
1852,32.0,0.0,70.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0
1853,31.0,0.0,107.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,126.0,5.0
1854,31.0,0.0,18.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,385.0,5.0
1855,31.0,0.0,205.0,5.0,0.0,0.0,0.0,0.0,41.0,2.0,286.0,1.0
1856,31.0,0.0,131.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,230.0,16.0
1857,31.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,21.0
1858,30.0,0.0,167.0,37.0,0.0,0.0,0.0,0.0,9.0,1.0,76.0,3.0
1859,31.0,0.0,176.0,11.0,4.0,3.0,3.0,0.0,89.0,0.0,83.0,0.0
1860,30.0,1.0,106.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,847.0,4.0
1861,31.0,0.0,79.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,31.0
1862,26.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0
1863,30.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,182.0
1864,28.0,0.0,145.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,3.0
1865,35.0,0.0,190.0,3.0,3.0,2.0,3.0,0.0,11.0,2.0,555.0,1.0
1866,31.0,0.0,221.0,11.0,0.0,2.0,0.0,3.5,42.0,5.0,491.0,0.0
1867,31.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,6.0
1868,29.0,0.0,187.0,9.0,1.0,1.0,3.0,3.0,40.0,0.0,545.0,1.0
1869,31.0,0.0,86.0,50.0,6.0,6.0,3.0,3.0,23.0,1.0,0.0,17.0
1870,13.0,0.0,130.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,350.0,5.0
1871,30.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
1872,31.0,1.0,105.0,1.0,0.0,1.0,0.0,3.0,17.0,0.0,1382.0,4.0
1873,31.0,0.0,55.0,26.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0
1874,31.0,0.0,124.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0
1875,27.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0
1876,30.0,0.0,57.0,71.0,0.0,4.0,0.0,3.0,23.0,1.0,509.0,4.0
1877,29.0,0.0,200.0,5.0,0.0,0.0,0.0,0.0,104.0,1.0,705.0,0.0
1878,29.0,0.0,178.0,5.0,0.0,0.0,0.0,0.0,38.0,2.0,123.0,0.0
1879,31.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0
1880,31.0,0.0,75.0,10.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,30.0
1881,31.0,0.0,115.0,46.0,0.0,1.0,0.0,3.0,17.0,0.0,11.0,0.0
1882,31.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,30.0
1883,31.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0
1884,31.0,0.0,62.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,15.0
1885,31.0,0.0,163.0,12.0,2.0,1.0,2.5,0.5,18.0,11.0,1337.0,0.0
1886,31.0,0.0,158.0,44.0,0.0,0.0,0.0,0.0,22.0,2.0,1048.0,5.0
1887,31.0,0.0,97.0,14.0,3.0,3.0,3.0,3.0,18.0,0.0,27.0,3.0
1888,31.0,0.0,139.0,14.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,3.0
1889,31.0,0.0,129.0,41.0,1.0,0.0,3.0,0.0,59.0,1.0,28.0,1.0
1890,31.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,154.0
1891,20.0,0.0,126.0,36.0,3.0,0.0,3.0,0.0,1.0,2.0,36.0,1.0
1892,31.0,1.0,176.0,0.0,0.0,4.0,0.0,3.0,39.0,1.0,1234.0,1.0
1893,31.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,11.0
1894,30.0,0.0,166.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,138.0,3.0
1895,30.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,71.0,33.0
1896,31.0,0.0,86.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
1897,31.0,0.0,211.0,10.0,0.0,0.0,0.0,0.0,40.0,1.0,3700.0,0.0
1898,31.0,0.0,124.0,13.0,2.0,2.0,3.0,3.0,4.0,3.0,27.0,3.0
1899,29.0,0.0,73.0,37.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0
1900,13.0,0.0,70.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,33.0
1901,30.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0
1902,31.0,0.0,150.0,9.0,0.0,0.0,0.0,0.0,11.0,1.0,211.0,3.0
1903,29.0,0.0,187.0,16.0,0.0,2.0,0.0,3.0,37.0,2.0,336.0,1.0
1904,30.0,0.0,205.0,10.0,0.0,1.0,0.0,3.0,116.0,4.0,122.0,0.0
1905,29.0,1.0,110.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0
1906,29.0,0.0,195.0,12.0,1.0,1.0,3.0,3.0,65.0,3.0,774.0,4.0
1907,31.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,13.0
1908,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0
1909,6.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,7.0
1910,30.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,31.0
1911,31.0,0.0,220.0,20.0,4.0,4.0,3.0,3.0,50.0,5.0,314.0,0.0
1912,31.0,0.0,93.0,29.0,0.0,0.0,0.0,0.0,5.0,2.0,233.0,13.0
1913,28.0,0.0,133.0,8.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,16.0
1914,30.0,0.0,85.0,12.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,19.0
1915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,31.0,0.0,109.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,116.0,0.0
1917,28.0,0.0,104.0,48.0,1.0,1.0,3.0,3.0,10.0,1.0,83.0,2.0
1918,31.0,0.0,60.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,17.0
1919,18.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1920,29.0,0.0,97.0,31.0,0.0,0.0,0.0,0.0,7.0,2.0,44.0,3.0
1921,31.0,0.0,97.0,18.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,64.0
1922,31.0,0.0,82.0,42.0,0.0,1.0,0.0,3.0,9.0,1.0,31.0,4.0
1923,31.0,0.0,131.0,36.0,0.0,0.0,0.0,0.0,3.0,1.0,169.0,0.0
1924,28.0,0.0,142.0,40.0,0.0,2.0,0.0,3.0,82.0,2.0,238.0,2.0
1925,18.0,0.0,214.0,5.0,1.0,1.0,3.0,0.0,33.0,5.0,410.0,0.0
1926,30.0,1.0,34.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,30.0
1927,28.0,0.0,205.0,17.0,0.0,0.0,0.0,0.0,143.0,2.0,7.0,0.0
1928,30.0,0.0,121.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,1.0
1929,28.0,0.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0
1930,30.0,0.0,105.0,10.0,3.0,0.0,3.0,0.0,26.0,1.0,1680.0,2.0
1931,31.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,92.0,3.0
1932,31.0,0.0,69.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,62.0,19.0
1933,30.0,0.0,290.0,68.0,4.0,3.0,2.8,0.3,22.0,1.0,276.0,0.0
1934,30.0,0.0,110.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,72.0,1.0
1935,30.0,0.0,179.0,62.0,1.0,1.0,2.0,1.0,21.0,6.0,6143.0,0.0
1936,30.0,0.0,161.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,2589.0,4.0
1937,25.0,0.0,118.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0
1938,30.0,0.0,156.0,4.0,1.0,0.0,4.0,1.0,13.0,3.0,13.0,8.0
1939,30.0,0.0,185.0,18.0,1.0,1.0,3.0,0.0,57.0,6.0,396.0,0.0
1940,4.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0
1941,30.0,0.0,205.0,30.0,1.0,1.0,3.0,3.0,39.0,0.0,2386.0,0.0
1942,30.0,0.0,194.0,6.0,0.0,0.0,0.0,0.0,45.0,8.0,363.0,0.0
1943,24.0,0.0,89.0,29.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0
1944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,30.0,0.0,35.0,18.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0
1946,28.0,0.0,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0
1947,27.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0
1948,30.0,0.0,88.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,85.0
1949,30.0,0.0,157.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,61.0,1.0
1950,28.0,0.0,119.0,41.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,10.0
1951,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1952,29.0,0.0,191.0,4.0,0.0,1.0,0.0,3.0,38.0,9.0,40.0,13.0
1953,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1954,30.0,0.0,141.0,1.0,4.0,2.0,3.0,0.0,11.0,0.0,9.0,0.0
1955,29.0,0.0,122.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,11.0
1956,30.0,0.0,77.0,49.0,0.0,0.0,0.0,0.0,14.0,1.0,99.0,5.0
1957,28.0,0.0,149.0,1.0,1.0,1.0,3.0,3.0,16.0,0.0,289.0,5.0
1958,21.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,505.0,4.0
1959,29.0,0.0,142.0,1.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,2.0
1960,30.0,0.0,188.0,14.0,0.0,0.0,0.0,0.0,7.0,1.0,514.0,0.0
1961,27.0,1.0,89.0,53.0,0.0,0.0,0.0,0.0,8.0,4.0,86.0,5.0
1962,30.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,91.0,9.0
1963,15.0,0.0,53.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1964,22.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
1965,30.0,0.0,162.0,14.0,1.0,1.0,3.0,3.0,12.0,1.0,97.0,0.0
1966,30.0,0.0,79.0,10.0,1.0,0.0,3.0,0.0,4.0,0.0,13.0,25.0
1967,30.0,0.0,149.0,2.0,2.0,2.0,3.0,3.0,31.0,7.0,1789.0,3.0
1968,30.0,0.0,89.0,2.0,0.0,1.0,0.0,2.0,22.0,0.0,67.0,3.0
1969,29.0,0.0,118.0,3.0,0.0,0.0,0.0,0.0,34.0,2.0,80.0,5.0
1970,15.0,0.0,132.0,0.0,1.0,0.0,3.0,0.0,23.0,0.0,27.0,3.0
1971,30.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,23.0,0.0,69.0,7.0
1972,30.0,0.0,176.0,13.0,0.0,0.0,0.0,0.0,40.0,13.0,768.0,0.0
1973,30.0,0.0,234.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,1044.0,2.0
1974,30.0,0.0,184.0,2.0,1.0,0.0,3.0,0.0,4.0,11.0,356.0,0.0
1975,24.0,1.0,77.0,17.0,2.0,1.0,3.0,0.0,29.0,0.0,120.0,6.0
1976,30.0,0.0,135.0,18.0,1.0,0.0,2.0,0.0,52.0,3.0,387.0,2.0
1977,29.0,0.0,79.0,62.0,0.0,0.0,0.0,0.0,15.0,2.0,55.0,3.0
1978,27.0,0.0,186.0,19.0,0.0,0.0,0.0,0.0,84.0,1.0,1922.0,1.0
1979,29.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1980,30.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,64.0,2.0
1981,29.0,0.0,128.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,7.0
1982,28.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,31.0
1983,29.0,0.0,145.0,34.0,0.0,1.0,0.0,2.0,9.0,2.0,48.0,0.0
1984,30.0,0.0,116.0,12.0,0.0,0.0,0.0,0.0,27.0,0.0,70.0,5.0
1985,30.0,0.0,145.0,36.0,0.0,0.0,0.0,0.0,3.0,1.0,308.0,7.0
1986,28.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0
1987,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,31.0
1988,23.0,0.0,128.0,33.0,0.0,0.0,0.0,0.0,11.0,1.0,38.0,2.0
1989,30.0,0.0,51.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,30.0
